Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/7/2018,AQS,490352005,1,0.2,ppm,2,Copper View,5,21,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/8/2018,AQS,490352005,1,0.2,ppm,2,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/9/2018,AQS,490352005,1,0.2,ppm,2,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/10/2018,AQS,490352005,1,0.2,ppm,2,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/11/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/12/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/13/2018,AQS,490352005,1,0.2,ppm,2,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/14/2018,AQS,490352005,1,0.2,ppm,2,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/15/2018,AQS,490352005,1,0.2,ppm,2,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/16/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/17/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/18/2018,AQS,490352005,1,0.2,ppm,2,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/19/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/20/2018,AQS,490352005,1,0.2,ppm,2,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/21/2018,AQS,490352005,1,0.2,ppm,2,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/22/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/23/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/24/2018,AQS,490352005,1,0.2,ppm,2,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/25/2018,AQS,490352005,1,0.2,ppm,2,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/26/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/27/2018,AQS,490352005,1,0,ppm,0,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/28/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/29/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/30/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
5/31/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
6/1/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
6/2/2018,AQS,490352005,1,0.1,ppm,1,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
6/3/2018,AQS,490352005,1,0.2,ppm,2,Copper View,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
