Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/30/2022,AQS,350010023,1,0.7,ppm,8,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
1/31/2022,AQS,350010023,1,0.8,ppm,9,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/1/2022,AQS,350010023,1,0.7,ppm,8,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/2/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/3/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/4/2022,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/5/2022,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/6/2022,AQS,350010023,1,0.6,ppm,7,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/7/2022,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,17,71,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/8/2022,AQS,350010023,1,0.7,ppm,8,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/9/2022,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/10/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/11/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/12/2022,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/13/2022,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/14/2022,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,17,71,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/15/2022,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/16/2022,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/17/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/18/2022,AQS,350010023,1,0.6,ppm,7,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/19/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/20/2022,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/21/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/22/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,10,42,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/23/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,20,83,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/24/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/25/2022,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/26/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/27/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/28/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/1/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,17,71,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/2/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/3/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/4/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/5/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/6/2022,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/7/2022,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/8/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/9/2022,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/10/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,17,71,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/11/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/12/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/13/2022,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/14/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/15/2022,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/16/2022,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/17/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/18/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/19/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/20/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/21/2022,AQS,350010023,1,0.1,ppm,1,DEL NORTE HIGH SCHOOL,16,67,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/22/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/23/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/24/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/25/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/26/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/27/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/28/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,10,42,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/30/2022,AQS,350010023,1,0.1,ppm,1,DEL NORTE HIGH SCHOOL,3,13,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/31/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,7,29,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/5/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,6,25,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/6/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/7/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/8/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/9/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/10/2022,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/11/2022,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,16,67,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
