Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/3/2017,AQS,490353006,1,1.1,ppm,13,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/4/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/5/2017,AQS,490353006,1,0.5,ppm,6,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/6/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/7/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/8/2017,AQS,490353006,1,0.6,ppm,7,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/9/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/10/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/11/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/12/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/13/2017,AQS,490353006,1,0.7,ppm,8,Hawthorne,20,83,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/14/2017,AQS,490353006,1,0.7,ppm,8,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/15/2017,AQS,490353006,1,0.8,ppm,9,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/16/2017,AQS,490353006,1,0.8,ppm,9,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/17/2017,AQS,490353006,1,0.6,ppm,7,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/18/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/19/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/20/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/21/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/22/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/23/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/24/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/25/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/26/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/27/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
2/28/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/1/2017,AQS,490353006,1,0.5,ppm,6,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/2/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,23,96,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/3/2017,AQS,490353006,1,0.5,ppm,6,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/4/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/5/2017,AQS,490353006,1,0.1,ppm,1,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/6/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/7/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/8/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/9/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/10/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/11/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/12/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/13/2017,AQS,490353006,1,0.8,ppm,9,Hawthorne,18,75,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
3/14/2017,AQS,490353006,1,0.5,ppm,6,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
