Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/24/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
1/25/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
1/26/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
1/27/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
1/28/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
1/29/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
1/30/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
1/31/2019,AQS,350010023,1,0.7,ppm,8,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/1/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/2/2019,AQS,350010023,1,0.6,ppm,7,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/3/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/4/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/5/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/6/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/7/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,15,63,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/8/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/9/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/10/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/11/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,15,63,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/12/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,13,54,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/13/2019,AQS,350010023,1,0.6,ppm,7,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/14/2019,AQS,350010023,1,0.7,ppm,8,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/15/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/16/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/17/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/18/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/19/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/20/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/21/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/22/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/23/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/24/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/25/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,10,42,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/26/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/27/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,16,67,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
2/28/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,16,67,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/1/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/2/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/3/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/4/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,20,83,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/5/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,22,92,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/6/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/7/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,17,71,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/8/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/9/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/10/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/11/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/12/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/13/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/14/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/15/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/16/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/17/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/18/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/19/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/20/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/21/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,16,67,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/22/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/23/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/24/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/25/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/26/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/27/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/28/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/29/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/30/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
3/31/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/1/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/2/2019,AQS,350010023,1,0.5,ppm,6,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/3/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/4/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/5/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/6/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/7/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/8/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/9/2019,AQS,350010023,1,0.4,ppm,5,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/10/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/11/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/12/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/13/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/14/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/15/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/16/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,12,50,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/17/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/18/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/19/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/20/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/21/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/22/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,17,71,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/23/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/24/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/25/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/26/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/27/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/28/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/29/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
4/30/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/1/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/2/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/3/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/4/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/5/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/6/2019,AQS,350010023,1,0.3,ppm,3,DEL NORTE HIGH SCHOOL,12,50,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/7/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/8/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/9/2019,AQS,350010023,1,0.1,ppm,1,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/10/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/11/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,24,100,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
5/12/2019,AQS,350010023,1,0.2,ppm,2,DEL NORTE HIGH SCHOOL,18,75,42101,Carbon monoxide,10740,"Albuquerque, NM",35,New Mexico,1,Bernalillo,35.1343,-106.5852
