Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/1/2020,AQS,490352005,4,5.3,ug/m3 LC,22,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/2/2020,AQS,490352005,4,2.2,ug/m3 LC,9,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/3/2020,AQS,490352005,4,5.5,ug/m3 LC,23,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/4/2020,AQS,490352005,4,8.3,ug/m3 LC,35,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/5/2020,AQS,490352005,4,8.6,ug/m3 LC,36,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/6/2020,AQS,490352005,4,4.6,ug/m3 LC,19,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/7/2020,AQS,490352005,4,3.7,ug/m3 LC,15,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/8/2020,AQS,490352005,4,4.9,ug/m3 LC,20,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/9/2020,AQS,490352005,4,7.5,ug/m3 LC,31,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/10/2020,AQS,490352005,4,1.7,ug/m3 LC,7,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/11/2020,AQS,490352005,4,4.4,ug/m3 LC,18,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/12/2020,AQS,490352005,4,2.2,ug/m3 LC,9,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/13/2020,AQS,490352005,4,2.3,ug/m3 LC,10,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/14/2020,AQS,490352005,4,3,ug/m3 LC,13,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/15/2020,AQS,490352005,4,7.8,ug/m3 LC,33,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/16/2020,AQS,490352005,4,4.7,ug/m3 LC,20,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/17/2020,AQS,490352005,4,4.7,ug/m3 LC,20,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/18/2020,AQS,490352005,4,6.6,ug/m3 LC,28,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/19/2020,AQS,490352005,4,11.2,ug/m3 LC,47,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/20/2020,AQS,490352005,4,24.8,ug/m3 LC,78,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/21/2020,AQS,490352005,4,12.8,ug/m3 LC,52,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/22/2020,AQS,490352005,4,5.7,ug/m3 LC,24,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/23/2020,AQS,490352005,4,7.3,ug/m3 LC,30,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/24/2020,AQS,490352005,4,6.8,ug/m3 LC,28,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/25/2020,AQS,490352005,4,10.2,ug/m3 LC,43,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/26/2020,AQS,490352005,4,6.9,ug/m3 LC,29,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/27/2020,AQS,490352005,4,2.1,ug/m3 LC,9,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/28/2020,AQS,490352005,4,5.3,ug/m3 LC,22,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/29/2020,AQS,490352005,4,5.1,ug/m3 LC,21,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/30/2020,AQS,490352005,4,7.3,ug/m3 LC,30,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
1/31/2020,AQS,490352005,4,8.1,ug/m3 LC,34,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/1/2020,AQS,490352005,4,5.3,ug/m3 LC,22,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/2/2020,AQS,490352005,4,2.4,ug/m3 LC,10,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/3/2020,AQS,490352005,4,1.5,ug/m3 LC,6,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/4/2020,AQS,490352005,4,7.1,ug/m3 LC,30,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/5/2020,AQS,490352005,4,5.1,ug/m3 LC,21,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/6/2020,AQS,490352005,4,6,ug/m3 LC,25,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/7/2020,AQS,490352005,4,5.3,ug/m3 LC,22,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/8/2020,AQS,490352005,4,2.4,ug/m3 LC,10,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/9/2020,AQS,490352005,4,3.1,ug/m3 LC,13,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/10/2020,AQS,490352005,4,5.5,ug/m3 LC,23,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/11/2020,AQS,490352005,4,6.9,ug/m3 LC,29,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/12/2020,AQS,490352005,4,6.9,ug/m3 LC,29,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/13/2020,AQS,490352005,4,5.7,ug/m3 LC,24,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/14/2020,AQS,490352005,4,2.9,ug/m3 LC,12,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/15/2020,AQS,490352005,4,5.5,ug/m3 LC,23,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/16/2020,AQS,490352005,4,5.8,ug/m3 LC,24,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/17/2020,AQS,490352005,4,1.6,ug/m3 LC,7,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/18/2020,AQS,490352005,4,5.6,ug/m3 LC,23,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/19/2020,AQS,490352005,4,7.4,ug/m3 LC,31,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/20/2020,AQS,490352005,4,8.2,ug/m3 LC,34,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/21/2020,AQS,490352005,4,14.6,ug/m3 LC,56,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/22/2020,AQS,490352005,4,18.3,ug/m3 LC,64,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/23/2020,AQS,490352005,4,7,ug/m3 LC,29,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/24/2020,AQS,490352005,4,1.3,ug/m3 LC,5,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/25/2020,AQS,490352005,4,5,ug/m3 LC,21,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/26/2020,AQS,490352005,4,5.9,ug/m3 LC,25,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/27/2020,AQS,490352005,4,8.6,ug/m3 LC,36,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/28/2020,AQS,490352005,4,5.1,ug/m3 LC,21,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
2/29/2020,AQS,490352005,4,2.2,ug/m3 LC,9,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/1/2020,AQS,490352005,4,3,ug/m3 LC,13,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/2/2020,AQS,490352005,4,4.1,ug/m3 LC,17,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/3/2020,AQS,490352005,4,6.5,ug/m3 LC,27,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/4/2020,AQS,490352005,4,6,ug/m3 LC,25,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/5/2020,AQS,490352005,4,4.1,ug/m3 LC,17,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/6/2020,AQS,490352005,4,3.2,ug/m3 LC,13,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/7/2020,AQS,490352005,4,5.3,ug/m3 LC,22,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/8/2020,AQS,490352005,4,3.3,ug/m3 LC,14,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/9/2020,AQS,490352005,4,4.1,ug/m3 LC,17,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/10/2020,AQS,490352005,4,4.9,ug/m3 LC,20,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/11/2020,AQS,490352005,4,5,ug/m3 LC,21,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/12/2020,AQS,490352005,4,5.3,ug/m3 LC,22,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/13/2020,AQS,490352005,4,6.1,ug/m3 LC,25,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/14/2020,AQS,490352005,4,3.4,ug/m3 LC,14,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/15/2020,AQS,490352005,4,3.3,ug/m3 LC,14,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/16/2020,AQS,490352005,4,4.5,ug/m3 LC,19,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/17/2020,AQS,490352005,4,4.8,ug/m3 LC,20,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/18/2020,AQS,490352005,4,3.5,ug/m3 LC,15,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/19/2020,AQS,490352005,4,4.3,ug/m3 LC,18,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/20/2020,AQS,490352005,4,2.1,ug/m3 LC,9,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
3/21/2020,AQS,490352005,4,3.9,ug/m3 LC,16,Copper View,1,100,88101,PM2.5 - Local Conditions,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.598056,-111.894167
