Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/12/2021,AQS,510360002,1,4.5,ppb,4,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/13/2021,AQS,510360002,1,1.6,ppb,1,Shirley Plantation,22,92,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/14/2021,AQS,510360002,1,17.1,ppb,16,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/15/2021,AQS,510360002,1,5.4,ppb,5,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/16/2021,AQS,510360002,1,5.1,ppb,5,Shirley Plantation,22,92,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/17/2021,AQS,510360002,1,7,ppb,7,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/18/2021,AQS,510360002,1,3,ppb,3,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/19/2021,AQS,510360002,1,5.3,ppb,5,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/20/2021,AQS,510360002,1,12.3,ppb,11,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/21/2021,AQS,510360002,1,45.1,ppb,42,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/22/2021,AQS,510360002,1,7.1,ppb,7,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/23/2021,AQS,510360002,1,9.2,ppb,8,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/24/2021,AQS,510360002,1,16.1,ppb,15,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/25/2021,AQS,510360002,1,4,ppb,4,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/26/2021,AQS,510360002,1,4,ppb,4,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/27/2021,AQS,510360002,1,16.9,ppb,15,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/28/2021,AQS,510360002,1,4.1,ppb,4,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/29/2021,AQS,510360002,1,3.7,ppb,3,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
4/30/2021,AQS,510360002,1,2.8,ppb,2,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/1/2021,AQS,510360002,1,7.5,ppb,7,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/2/2021,AQS,510360002,1,5.2,ppb,5,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/3/2021,AQS,510360002,1,20.3,ppb,19,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/4/2021,AQS,510360002,1,23.1,ppb,22,Shirley Plantation,21,88,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/5/2021,AQS,510360002,1,3.3,ppb,3,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/6/2021,AQS,510360002,1,4.4,ppb,4,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/7/2021,AQS,510360002,1,4.6,ppb,4,Shirley Plantation,22,92,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/8/2021,AQS,510360002,1,6.5,ppb,6,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/9/2021,AQS,510360002,1,26.3,ppb,25,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/10/2021,AQS,510360002,1,4.9,ppb,4,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/11/2021,AQS,510360002,1,7.4,ppb,7,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
5/12/2021,AQS,510360002,1,8.4,ppb,8,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
