Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
01/31/2020,AQS,202090021,1,27.7,ppb,25,JFK,21,88,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02-01-20,AQS,202090021,1,23.5,ppb,22,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02-02-20,AQS,202090021,1,35.7,ppb,33,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02-03-20,AQS,202090021,1,26.7,ppb,25,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02-04-20,AQS,202090021,1,5.6,ppb,5,JFK,21,88,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02-05-20,AQS,202090021,1,6.3,ppb,6,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02-06-20,AQS,202090021,1,35.9,ppb,33,JFK,21,88,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02-07-20,AQS,202090021,1,23.6,ppb,22,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02-08-20,AQS,202090021,1,19.8,ppb,18,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02-09-20,AQS,202090021,1,15.2,ppb,14,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02-10-20,AQS,202090021,1,24.7,ppb,23,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02-11-20,AQS,202090021,1,36.6,ppb,34,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02-12-20,AQS,202090021,1,30.9,ppb,28,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/13/2020,AQS,202090021,1,24.6,ppb,23,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/14/2020,AQS,202090021,1,32.3,ppb,30,JFK,21,88,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/15/2020,AQS,202090021,1,34.8,ppb,32,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/16/2020,AQS,202090021,1,32.8,ppb,30,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/17/2020,AQS,202090021,1,30.5,ppb,28,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/18/2020,AQS,202090021,1,29.6,ppb,27,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/19/2020,AQS,202090021,1,32.1,ppb,30,JFK,21,88,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/20/2020,AQS,202090021,1,32.5,ppb,30,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/21/2020,AQS,202090021,1,37.1,ppb,35,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/22/2020,AQS,202090021,1,16,ppb,15,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/23/2020,AQS,202090021,1,14.1,ppb,13,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/24/2020,AQS,202090021,1,18.8,ppb,17,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/25/2020,AQS,202090021,1,9.2,ppb,8,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/26/2020,AQS,202090021,1,36.2,ppb,34,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/27/2020,AQS,202090021,1,31.7,ppb,29,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/28/2020,AQS,202090021,1,23.8,ppb,22,JFK,21,88,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
02/29/2020,AQS,202090021,1,27.2,ppb,25,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03-01-20,AQS,202090021,1,35.1,ppb,33,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03-02-20,AQS,202090021,1,32.3,ppb,30,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03-03-20,AQS,202090021,1,37.6,ppb,35,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03-04-20,AQS,202090021,1,24.3,ppb,23,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03-05-20,AQS,202090021,1,19,ppb,18,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03-06-20,AQS,202090021,1,19.2,ppb,18,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03-07-20,AQS,202090021,1,11.1,ppb,10,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03-08-20,AQS,202090021,1,6.8,ppb,6,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03-09-20,AQS,202090021,1,9.8,ppb,8,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03/27/2020,AQS,202090021,1,14.6,ppb,13,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03/28/2020,AQS,202090021,1,8.2,ppb,8,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03/29/2020,AQS,202090021,1,27,ppb,25,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03/30/2020,AQS,202090021,1,31.4,ppb,29,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
03/31/2020,AQS,202090021,1,26.5,ppb,25,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
04-01-20,AQS,202090021,1,41.6,ppb,39,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
04-02-20,AQS,202090021,1,17.6,ppb,16,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
04-03-20,AQS,202090021,1,4.6,ppb,4,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
04-04-20,AQS,202090021,1,13.9,ppb,12,JFK,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",20,Kansas,209,Wyandotte,39.117219,-94.635605
