Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/11/2022,AQS,40191011,1,30.8,ppb,28,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/12/2022,AQS,40191011,1,24.8,ppb,23,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/13/2022,AQS,40191011,1,17,ppb,16,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/14/2022,AQS,40191011,1,37.3,ppb,35,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/15/2022,AQS,40191011,1,24.5,ppb,23,22ND & CRAYCROFT,23,96,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/16/2022,AQS,40191011,1,18.4,ppb,17,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/17/2022,AQS,40191011,1,28,ppb,26,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/18/2022,AQS,40191011,1,31.4,ppb,29,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/19/2022,AQS,40191011,1,24.3,ppb,23,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/20/2022,AQS,40191011,1,22.5,ppb,21,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/21/2022,AQS,40191011,1,30.1,ppb,28,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/22/2022,AQS,40191011,1,23.5,ppb,22,22ND & CRAYCROFT,22,92,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/23/2022,AQS,40191011,1,14.4,ppb,13,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/24/2022,AQS,40191011,1,29.1,ppb,27,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/25/2022,AQS,40191011,1,31.7,ppb,29,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/26/2022,AQS,40191011,1,28.7,ppb,26,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/27/2022,AQS,40191011,1,26.2,ppb,25,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
2/28/2022,AQS,40191011,1,32.5,ppb,30,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/1/2022,AQS,40191011,1,28.1,ppb,26,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/2/2022,AQS,40191011,1,29.4,ppb,27,22ND & CRAYCROFT,23,96,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/3/2022,AQS,40191011,1,22.7,ppb,21,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/4/2022,AQS,40191011,1,31.3,ppb,29,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/5/2022,AQS,40191011,1,7.3,ppb,7,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/6/2022,AQS,40191011,1,27.1,ppb,25,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/7/2022,AQS,40191011,1,23,ppb,22,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/8/2022,AQS,40191011,1,29.5,ppb,27,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/9/2022,AQS,40191011,1,36.9,ppb,34,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/10/2022,AQS,40191011,1,24.1,ppb,23,22ND & CRAYCROFT,22,92,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/11/2022,AQS,40191011,1,23.1,ppb,22,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
3/12/2022,AQS,40191011,1,26.4,ppb,25,22ND & CRAYCROFT,24,100,42602,Nitrogen dioxide (NO2),46060,"Tucson, AZ",4,Arizona,19,Pima,32.2044107,-110.878067
