Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
10/28/2022,AQS,490353015,1,41.5,ppb,39,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/29/2022,AQS,490353015,1,41.8,ppb,39,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/30/2022,AQS,490353015,1,37.5,ppb,35,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
10/31/2022,AQS,490353015,1,38.5,ppb,36,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/1/2022,AQS,490353015,1,27.3,ppb,25,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/2/2022,AQS,490353015,1,27.1,ppb,25,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/3/2022,AQS,490353015,1,14,ppb,13,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/4/2022,AQS,490353015,1,30.4,ppb,28,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/5/2022,AQS,490353015,1,12.3,ppb,11,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/6/2022,AQS,490353015,1,32.2,ppb,30,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/7/2022,AQS,490353015,1,19,ppb,18,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/8/2022,AQS,490353015,1,35,ppb,33,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/9/2022,AQS,490353015,1,23.1,ppb,22,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/10/2022,AQS,490353015,1,32.6,ppb,30,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/11/2022,AQS,490353015,1,37.3,ppb,35,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/12/2022,AQS,490353015,1,37.5,ppb,35,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/13/2022,AQS,490353015,1,39.7,ppb,37,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/14/2022,AQS,490353015,1,34.2,ppb,32,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/15/2022,AQS,490353015,1,44.5,ppb,42,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/16/2022,AQS,490353015,1,48.1,ppb,45,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/17/2022,AQS,490353015,1,40.9,ppb,38,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/18/2022,AQS,490353015,1,25.3,ppb,24,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/19/2022,AQS,490353015,1,41.5,ppb,39,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/20/2022,AQS,490353015,1,45.4,ppb,42,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/21/2022,AQS,490353015,1,52.5,ppb,49,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/22/2022,AQS,490353015,1,52.9,ppb,49,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/23/2022,AQS,490353015,1,50.6,ppb,47,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/24/2022,AQS,490353015,1,38.6,ppb,36,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/25/2022,AQS,490353015,1,43,ppb,41,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
11/26/2022,AQS,490353015,1,43.5,ppb,41,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
